Speed,Heading,Steering,Accelerate,X,Y,Lateral,Beta,Yaw,Rel_Yaw,Lane_heading
8.228603765368511,-2.611316749432349,-0.11266699867844393,0.1390257179737091,122.50993316779702,-56.72390855080784,-0.2673162582691049,-0.0565128402716473,-2.6678295897039965,8.228603765368511,-0.07806189124732188
8.256408908963252,-2.64854057264349,-0.11266699867844393,0.1390257179737091,121.03468815805913,-57.45730842435937,-0.2662890358897627,-0.0565128402716473,-2.7050534129151376,8.256408908963252,-0.0587618945749131
8.284214052557992,-2.6858900367642153,-0.11266699867844393,0.1390257179737091,119.52807543738322,-58.137523749391676,-0.2545627008544642,-0.0565128402716473,-2.742402877035863,8.284214052557992,-0.04086149128458927
8.312019196152733,-2.723365141794525,-0.11266699867844393,0.1390257179737091,117.9919379633938,-58.763039389887844,-0.23205572428637566,-0.0565128402716473,-2.7798779820661723,8.312019196152733,-0.024400553376795475
8.339824339747473,-2.760965887734417,-0.11266699867844393,0.1390257179737091,116.42819486067224,-59.33239942772019,-0.19871104985617905,-0.0565128402716473,-2.8174787280060647,8.339824339747473,-0.009417394486470387
8.410264798998876,-2.84386683841295,-0.24473023129931484,0.35220229625701904,114.79952611818383,-59.71162571804313,-0.2927434096323225,-0.12422505154862018,-2.96809188996157,8.410264798998876,0.0005622447325541735
8.438069942593616,-2.8819115190105493,-0.11266699867844393,0.1390257179737091,113.15948862986203,-60.0930899117355,-0.3130165713160409,-0.0565128402716473,-2.938424359282197,8.438069942593616,0.01060077614551136
8.465875086188356,-2.9200818405177325,-0.11266699867844393,0.1390257179737091,111.50065575297702,-60.41288168741873,-0.32209517020547196,-0.0565128402716473,-2.97659468078938,8.465875086188356,0.01901634918980699
8.493680229783097,-2.9583778029345,-0.11266699867844393,0.1390257179737091,109.82532102232462,-60.66991095153884,-0.3198465038366578,-0.0565128402716473,-3.0148906432061473,8.493680229783097,0.025780277192967604
8.521485373377837,-2.9967994062608514,-0.11266699867844393,0.1390257179737091,108.13584170615648,-60.863170263065065,-0.30616411907530505,-0.0565128402716473,-3.053312246532499,8.521485373377837,0.030866048548920944
8.549290516972578,-3.035346650496787,-0.11266699867844393,0.1390257179737091,106.43463608001473,-60.99173840557983,-0.28096866677589816,-0.0565128402716473,-3.0918594907684347,8.549290516972578,0.03424942072036208
8.577095660567318,-3.0740195356423063,-0.11266699867844393,0.1390257179737091,104.72418051077665,-61.05478388951619,-0.24420861729015542,-0.0565128402716473,-3.130532375913954,8.577095660567318,0.03590851240289794
8.604900804162058,-3.1128180616974093,-0.11266699867844393,0.1390257179737091,103.00700635113519,-61.05156837505962,-0.19586082898835855,-0.0565128402716473,-3.1693309019690568,8.604900804162058,0.03582389360140925
8.675341263413461,-3.19834657315904,-0.24473023129931484,0.35220229625701904,101.29503426657043,-60.83825879597398,-0.2793472416051017,-0.12422505154862018,-3.32257162470766,8.675341263413461,0.030210483625471296
8.703146407008202,-3.2375890338718496,-0.11266699867844393,0.1390257179737091,99.57205593405288,-60.61939881440317,-0.2879315781867078,-0.0565128402716473,-3.294101874143497,8.703146407008202,0.024451010426239428
8.730951550602942,-3.2769571354942433,-0.11266699867844393,0.1390257179737091,97.85351850907652,-60.33212230890771,-0.2846148050691184,-0.0565128402716473,-3.3334699757658908,8.730951550602942,0.01689110238688518
8.758756694197682,-3.316450878026221,-0.11266699867844393,0.1390257179737091,96.14219051423751,-59.976226791888024,-0.2692910141345308,-0.0565128402716473,-3.3729637182978687,8.758756694197682,0.007525430886367257
8.786561837792423,-3.3560702614677833,-0.11266699867844393,0.1390257179737091,94.44087209620011,-59.55162223947063,-0.24188435472332515,-0.0565128402716473,-3.412583101739431,8.786561837792423,-0.003648373124616855
8.814366981387163,-3.395815285818929,-0.11266699867844393,0.1390257179737091,92.7523905802694,-59.05833365928801,-0.2023497742618403,-0.0565128402716473,-3.4523281260905767,8.814366981387163,-0.016629651550475133
8.884807440638566,-3.4834201231206445,-0.24473023129931484,0.35220229625701904,91.13012404674568,-58.357775356269634,-0.2982616861061871,-0.12422505154862018,-3.6076451746692646,8.884807440638566,-0.035065396366748214
8.885353839397455,-3.373356894815914,0.3037678469329774,0.002731993794441223,89.37378057939118,-58.09292310283044,0.14087350101574003,0.1554698918849159,-3.2178870029309983,8.885353839397455,-0.04203519250988497
8.983771133422877,-3.518046896558573,-0.3926981454311534,0.4920864701271057,87.79641150468126,-57.263262243313285,0.07186151640517124,-0.2042190450327712,-3.722265941591344,8.983771133422877,-0.06386837302349435
8.983771136403112,-3.373320326313877,0.3900961642253349,1.4901161193847656e-08,86.01516054487111,-57.038618504714826,0.7132859331742054,0.20275865934447887,-3.170561666969398,8.983771136403112,-0.06978005035503276
9.083771136403112,-3.519616000790289,-0.39269908169872414,0.5,84.4207373539536,-56.19897120569418,0.6984815740264647,-0.20421957092811893,-3.723835571718408,9.083771136403112,-2.065253722483021
9.1822391599417,-3.6674916654095324,-0.3926139515698554,0.4923401176929474,82.9502317740412,-55.12345166024517,0.1503152229567135,-0.20417175509276378,-3.8716634205022964,9.1822391599417,-1.9756270936956035
9.261062666773823,-3.518090522097841,0.39269908169872414,0.394117534160614,81.17764065120446,-54.629284626505886,-0.02850215349265639,0.20421957092811893,-3.313870951169722,9.261062666773823,-1.9344465075506632
9.265188428759602,-3.3678144986290333,0.39269908169872414,0.020628809928894043,79.34050154300888,-54.40368761461972,-0.19631238538028128,0.20421957092811893,-3.163594927700914,9.265188428759602,3.141592653589793
9.365180620551138,-3.356441122478656,0.030572506747621186,0.4999609589576721,77.52056143256584,-54.02121759344325,-0.5787824065567548,0.015289826140433237,-3.341151296338223,9.365180620551138,3.141592653589793
9.464744785428074,-3.392105209835703,-0.09469063791371984,0.49782082438468933,75.71118720944222,-53.51229070878621,-1.0877092912137911,-0.04745168552650473,-3.4395568953622075,9.464744785428074,3.141592653589793
9.512963560223607,-3.239002783083259,0.39098051575926884,0.24109387397766113,73.81668020459344,-53.51944498156415,-1.0805550184358523,0.20325475672190654,-3.035748026361352,9.512963560223607,3.141592653589793
9.612963560223607,-3.291029501117192,-0.1357260752043954,0.5,71.93946429588539,-53.17216479343247,-1.4278352065675293,-0.06817701769926458,-3.359206518816457,9.612963560223607,3.141592653589793
