Speed,Heading,Steering,Accelerate,X,Y,Lateral,Beta,Yaw
5.038664388656617,-0.0662044284249684,-0.3230378720068698,0.19332194328308105,73.5972060609384,7.812739916957988,-0.1872600830420117,-0.16584474300355928,-0.23204917142852768
5.048398634791374,-0.02390541917929373,0.20785397543809758,0.04867123067378998,74.60410756211492,7.866112245668597,-0.1338877543314032,0.10506170436541065,0.08115628518611692
5.147356864809989,-0.014366221663157219,0.04691056311039099,0.4947911500930786,75.6203772798124,7.8688993329847685,-0.1311006670152315,0.023468192585767957,0.009101970922610739
5.186021253466606,-0.08251676912312433,-0.3230378720068698,0.19332194328308105,76.63107592989006,7.660938051035756,-0.33906194896424413,-0.16584474300355928,-0.24836151212668361
5.2849794834852215,-0.07271921499421864,0.04691056311039099,0.4947911500930786,77.67325012767365,7.6027423134624055,-0.3972576865375945,0.023468192585767957,-0.04925102240845068
5.383937713503837,-0.0627358882549721,0.04691056311039099,0.4947911500930786,78.7357180075978,7.553915964522277,-0.4460840354777229,0.023468192585767957,-0.03926769566920414
5.410229870676995,0.0177766836876501,0.36307932083107874,0.1314607858657837,79.80159587213969,7.716999144760364,-0.2830008552396359,0.1877245649958266,0.2055012486834767
5.448894259333612,-0.053845586390498225,-0.3230378720068698,0.19332194328308105,80.8700234418284,7.531459406496944,-0.46854059350305644,-0.16584474300355928,-0.2196903293940575
5.488589262962342,-0.032351725872553624,0.0981793581357776,0.19847501814365387,81.9624264919074,7.534220221410361,-0.6193020101919391,0.04920826078278387,0.016856534910230245
5.528284266591072,-0.010701662644780424,0.0981793581357776,0.19847501814365387,83.0624528012955,7.560706501065252,-0.8107236295536016,0.04920826078278387,0.038506598138003445
5.567979270219802,0.011104603292821374,0.0981793581357776,0.19847501814365387,84.16957557990496,7.611420849253814,-1.071428915418652,0.04920826078278387,0.060312864075605245
5.666367369890214,-0.07701390824715339,-0.38151140983585624,0.4919404983520508,85.26333449042326,7.371167888380587,-1.6817429613901442,-0.19795622154206796,-0.27497012978922136
5.740988093614578,0.006013815299490622,0.35520381253311806,0.37310361862182617,86.391084958988,7.5232509281627005,-2.018389149777361,0.18338471007148402,0.18939852537097465
5.8101927816867835,-0.06308421639672904,-0.2943130659033969,0.34602344036102295,87.52757507900888,7.331167757995102,-2.735937970249232,-0.15041332166511165,-0.21349753806184069
5.889940947294235,0.029625628473935225,0.3849465053328004,0.39874082803726196,88.67819018025314,7.52594806452373,-3.11962514724506,0.19987497206965976,0.229500600543595
5.905930256843567,0.12210995565231743,0.3804742360276897,0.07994654774665833,89.81791013510627,7.826493098755039,-3.3683031704689057,0.19737763518038026,0.3194875908326977
