Speed,Heading,Steering,Accelerate,X,Y,Lateral,Beta,Yaw
5.0,0.0811209878472883,0.3926980986177748,0.0,88.31398776065438,0.2291476677141937,-1.4478202722179212,0.2042190187380115,0.2853400065852998
5.0,0.1622419756945766,0.3926980986177748,0.0,89.26536057412306,0.5363974129543732,-1.5564081478098615,0.2042190187380115,0.36646099443258806
5.000012540817262,0.24336324764976447,0.39269908169872414,6.270408630371094e-05,90.18870824195989,0.9197293692882054,-1.6302219817778187,0.20421957092811893,0.4475828185778834
5.081567525863648,0.283434927483677,0.19765614905769568,0.4077749252319336,91.13086592272519,1.2706252533886557,-1.7853140120984925,0.09980282242661115,0.38323774991028814
5.163122510910035,0.32415668029091993,0.19765614905769568,0.4077749252319336,92.07316675497547,1.665486858072562,-1.8863280270032128,0.09980282242661115,0.4239595027175311
5.244677495956421,0.36552850607149334,0.19765614905769568,0.4077749252319336,93.01328780493729,2.1054961662711293,-1.9087112310296064,0.09980282242661115,0.4653313284981045
5.326232481002807,0.40755040482539723,0.19765614905769568,0.4077749252319336,93.94877185702333,2.5917330389002005,-1.8484195252594056,0.09980282242661115,0.5073532272520084
5.326503321528436,0.4916727776359937,0.3828917257086957,0.0013542026281356812,94.80659209917222,3.222873498595425,-1.5857714647194072,0.1987267681317787,0.6903995457677724
5.398421886563302,0.4986602851958779,0.03264175170569372,0.35959282517433167,95.740339202642,3.745574212647936,-1.4132127972733635,0.016325224418932208,0.5149855096148102
5.470340451598168,0.50574171552082,0.03264175170569372,0.35959282517433167,96.68289591438135,4.281929584702158,-1.191371778814549,0.016325224418932208,0.5220669399397523
5.510567918419838,0.41704504331131065,-0.3915673682726031,0.20113733410835266,97.73884274064734,4.577120357074257,-1.1927397320075954,-0.2035841087893754,0.21346093452193524
5.547299721837045,0.39540496314527745,-0.09776276588018085,0.18365901708602905,98.77225669232622,4.9670836983212,-1.055003756881021,-0.04899845916997797,0.3464065039752995
5.584031525254252,0.3736209564447608,-0.09776276588018085,0.18365901708602905,99.82081203800561,5.336988214316793,-0.8984350604200912,-0.04899845916997797,0.3246224972747828
5.624258992075922,0.28308539285334533,-0.3915673682726031,0.20113733410835266,100.92903350491613,5.493000824205474,-0.9206316322587114,-0.2035841087893754,0.07950128406396992
5.660990795493129,0.26099983599652254,-0.09776276588018085,0.18365901708602905,102.02746416192224,5.746399494135874,-0.801895731373353,-0.04899845916997797,0.21200137682654457
5.697722598910336,0.23877035260521623,-0.09776276588018085,0.18365901708602905,103.13842667629524,5.976918390515644,-0.6639572252077173,-0.04899845916997797,0.18977189343523826
5.737950065732006,0.14639589763189464,-0.3915673682726031,0.20113733410835266,104.28028188842904,5.981936661372369,-0.7092197304212036,-0.2035841087893754,-0.05718821115748077
5.774681869149213,0.12386486408428225,-0.09776276588018085,0.18365901708602905,105.42565634683191,6.085169234858335,-0.6117480226049672,-0.04899845916997797,0.07486640491430428
5.81141367256642,0.1011899040021863,-0.09776276588018085,0.18365901708602905,106.58039885676041,6.163010340146642,-0.49463372791251814,-0.04899845916997797,0.052191444832208334
5.85164113938809,0.006976557646958655,-0.3915673682726031,0.20113733410835266,107.73457268301219,6.0076553288255194,-0.5650454623773662,-0.2035841087893754,-0.19660755114241676
5.888372942805297,-0.01599995259144336,-0.09776276588018085,0.18365901708602905,108.90587983158582,5.9494160151021465,-0.49094656748029664,-0.04899845916997797,-0.06499841176142133
5.925104746222504,-0.039120389364328906,-0.09776276588018085,0.18365901708602905,110.08286223210504,5.8636921589004904,-0.3966821317326996,-0.04899845916997797,-0.08811884853430688
5.965332213044174,-0.13517262710146266,-0.3915673682726031,0.20113733410835266,111.22563726601297,5.541602892827973,-0.4941257239248671,-0.2035841087893754,-0.3387567358908381
6.002064016461381,-0.15859461403065428,-0.09776276588018085,0.18365901708602905,112.39916550040314,5.3135016274469775,-0.4453028185659278,-0.04899845916997797,-0.20759307320063225
6.0387958198785885,-0.18216052749432943,-0.09776276588018085,0.18365901708602905,113.57419357829772,5.056352598757311,-0.37569362460662603,-0.04899845916997797,-0.2311589866643074
6.0755276232957955,-0.2058703674924881,-0.09776276588018085,0.18365901708602905,114.74995933101091,4.769791408820979,-0.2851064835983834,-0.04899845916997797,-0.2548688266624661
6.153394880890858,-0.30480194739398625,-0.39247426044830236,0.3893362879753113,115.852093596949,4.246963226063256,-0.392515837798328,-0.20409329872757126,-0.5088952461215575
6.190126684308065,-0.32896082185743436,-0.09776276588018085,0.18365901708602905,117.00534199617508,3.810435334130769,-0.3503129788658441,-0.04899845916997797,-0.37795928102741233
6.226858487725272,-0.35326362285536594,-0.09776276588018085,0.18365901708602905,118.15449181649659,3.343355518061516,-0.2862145088833401,-0.04899845916997797,-0.4022620820253439
6.263590291142479,-0.37771035038778117,-0.09776276588018085,0.18365901708602905,119.29866417347907,2.845503346489478,-0.20001438947954497,-0.04899845916997797,-0.42670880955775914
6.341457548737541,-0.4796912439896612,-0.39247426044830236,0.3893362879753113,120.3251183252075,2.1192018697785735,-0.31843879816687704,-0.20409329872757126,-0.6837845427172324
6.378189352154748,-0.5045870059873658,-0.09776276588018085,0.18365901708602905,121.41698100381569,1.469168947191915,-0.2841961977438423,-0.04899845916997797,-0.5535854651573437
6.414921155571955,-0.529626694519554,-0.09776276588018085,0.18365901708602905,122.49850771839102,0.7881918914814119,-0.22687854840508948,-0.04899845916997797,-0.5786251536895319
6.459138384461421,-0.5528399963307635,-0.09010606331349996,0.22108614444732666,123.5723488526303,0.0807877681493886,-0.14043907618462725,-0.045144665098280315,-0.5979846614290438
6.537005642056483,-0.6579915749328539,-0.39247426044830236,0.3893362879753113,124.48304850595999,-0.8419863650578181,-0.2686771987380503,-0.20409329872757126,-0.8620848736604252
6.57373744547369,-0.6836535546704441,-0.09776276588018085,0.18365901708602905,125.47161593023677,-1.7012638017350987,-0.24109437231667386,-0.04899845916997797,-0.732652013840422
6.610469248890897,-0.709459460942518,-0.09776276588018085,0.18365901708602905,126.44318554158129,-2.5906304831132223,-0.18912627986827957,-0.04899845916997797,-0.7584579201124959
6.654686477780364,-0.7333787591431354,-0.09010606331349996,0.22108614444732666,127.40124740521432,-3.5059329674406117,-0.1065061426557925,-0.045144665098280315,-0.7785234242414157
6.732553735375426,-0.841701022745436,-0.39247426044830236,0.3893362879753113,128.1522851890425,-4.61030443410855,-0.24545362771499413,-0.20409329872757126,-1.0457943214730072
6.769285538792633,-0.8681292202229121,-0.09776276588018085,0.18365901708602905,128.99130907957172,-5.6665415110564545,-0.22548456090618885,-0.04899845916997797,-0.91712767939289
6.80601734220984,-0.8947013442348716,-0.09776276588018085,0.18365901708602905,129.8064922345245,-6.7504908024317345,-0.1797332060572998,-0.04899845916997797,-0.9436998034048496
6.850234571099306,-0.919326638824897,-0.09010606331349996,0.22108614444732666,130.60213548210848,-7.858541856968282,-0.1017062221397218,-0.045144665098280315,-0.9644713039231773
6.928101828694368,-1.0308195874274078,-0.39247426044830236,0.3893362879753113,131.1503343567349,-9.119106581817917,-0.25209713094266206,-0.20409329872757126,-1.234912886154979
6.964833632111575,-1.0580140026447693,-0.09776276588018085,0.18365901708602905,131.79365292257864,-10.349054481613932,-0.24051702808310793,-0.04899845916997797,-1.1070124618147472
7.001565435528782,-1.0853523443966144,-0.09776276588018085,0.18365901708602905,132.4064562193088,-11.602668842571916,-0.20165443002869665,-0.04899845916997797,-1.1343508035665923
7.045324119925525,-1.108171731976078,-0.08119855408570104,0.21879342198371887,133.0005422321769,-12.873905006408068,-0.12134838866844788,-0.040666307321263674,-1.1488380392973416
7.089082804322269,-1.131133440649367,-0.08119855408570104,0.21879342198371887,133.5689291605078,-14.16640334810073,-0.006562364782222829,-0.040666307321263674,-1.1717997479706306
7.166950061917331,-1.246499157825344,-0.39247426044830236,0.3893362879753113,133.8474748945147,-15.561170316775705,-0.13252115334122294,-0.20409329872757126,-1.4505924565529151
7.211167290806797,-1.2724275446245943,-0.09010606331349996,0.22108614444732666,134.23128736598386,-16.945241058025893,-0.0859377167973463,-0.045144665098280315,-1.3175722097228746
7.255384519696263,-1.2985155709448224,-0.09010606331349996,0.22108614444732666,134.5811547972548,-18.34739533585277,-0.007117309293455776,-0.045144665098280315,-1.3436602360431027
7.333251777291325,-1.4165777621466824,-0.39247426044830236,0.3893362879753113,134.6231167604707,-19.802309373813273,-0.1711065186622278,-0.20409329872757126,-1.6206710608742536
7.369983580708532,-1.4453596798175834,-0.09776276588018085,0.18365901708602905,134.76338273819852,-21.2646518551709,-0.1671055026309496,-0.04899845916997797,-1.4943581389875613
7.4142008095979985,-1.472021087986475,-0.09010606331349996,0.22108614444732666,134.86875138814779,-22.737794064895432,-0.12595800698460735,-0.045144665098280315,-1.5171657530847553
7.456293800473242,-1.487195293001137,-0.051041656512727296,0.2104649543762207,134.96996301617924,-24.219976153380845,-0.015920235666051497,-0.02553746112659685,-1.5127327541277338
7.534161058068304,-1.6085150973668523,-0.39247426044830236,0.3893362879753113,134.73030469712353,-25.696287164263055,-0.17328027493775622,-0.20409329872757126,-1.8126083960944235
