Speed,Heading,Steering,Accelerate,X,Y,Lateral,Beta,Yaw,Rel_Yaw,Lane_heading
5.0986232161521885,0.33781439246338096,-0.15028943638684458,0.03829991817474365,89.45765765083947,2.16339012679766,-0.18890635991215632,-0.07557144599008453,0.26224294647329643,5.0986232161521885,6.356448228479583
5.198623216152188,0.42107649143433423,0.39269908169872414,0.5,90.32167466313241,2.7169389982049643,-0.12803405312520866,0.20421957092811893,0.6252960623624532,5.198623216152188,0.4330341423248001
5.2488429069519,0.5056275921968998,0.39241927813521116,0.2510984539985657,91.14972736184814,3.3507804921179196,0.03488227029017921,0.20406242015512435,0.7096900123520241,5.2488429069519,0.4119060925277014
5.262939682602879,0.5908623200750892,0.39269908169872414,0.07048387825489044,91.92666602294335,4.057718207530232,0.32089719645998827,0.20421957092811893,0.7950818910032081,5.262939682602879,0.38834150201395756
5.362939682602879,0.5049343111806495,-0.39269908169872414,0.5,92.918493607136,4.42878244980604,0.24645719533917898,-0.20421957092811893,0.30071474025253053,5.362939682602879,0.3759726939380974
5.462939682602879,0.4173838782035409,-0.39269908169872414,0.5,93.95791233108311,4.718164705825112,0.11553176636252971,-0.20421957092811893,0.21316430727542196,5.462939682602879,0.36632661873746164
5.466317096352572,0.5060341250289068,0.3926988008184529,0.01688706874847412,94.8268668353336,5.380330559185115,0.43113536117512297,0.20421941315948378,0.7102535381883905,5.466317096352572,0.34425442362546166
5.566317096352572,0.41680647199508297,-0.39269908169872414,0.5,95.88602667035562,5.675826102163209,0.37536844478222875,-0.20421957092811893,0.21258690106696404,5.566317096352572,0.33440457219285835
5.6663170963525715,0.3259563948785903,-0.39269908169872414,0.5,96.98706331352354,5.87880298984691,0.2590432476273037,-0.20421957092811893,0.12173682395047136,5.6663170963525715,0.3276386759367351
5.669694510102265,0.41790628332975593,0.3926988008184529,0.01688706874847412,97.94661930148291,6.481500570435133,0.6053582809455413,0.20421941315948378,0.6221256964892397,5.669694510102265,0.3075487565837942
5.727733740210527,0.5102066532909648,0.39269908169872414,0.29019615054130554,98.85013023563845,7.17248642132403,1.0868674333131523,0.20421957092811893,0.7144262242190837,5.727733740210527,0.28451589488749773
5.747884491086001,0.48205528914093915,-0.12234671799189256,0.10075375437736511,99.88803385088393,7.660375686345976,1.3795643779417617,-0.061403139726078707,0.42065214941486045,5.747884491086001,0.2682529193867662
5.770901143550868,0.4514975837585481,-0.13224816887277951,0.11508326232433319,100.94578006819623,8.114400722262953,1.6749312863398345,-0.06641447322809856,0.3850831105304495,5.770901143550868,0.253118751522867
5.7939177960157355,0.4208176771503638,-0.13224816887277951,0.11508326232433319,102.02120467896475,8.537538181247639,1.9765861061968693,-0.06641447322809856,0.3544032039222652,5.7939177960157355,0.23901416955671073
5.842512574791905,0.32657203778841637,-0.3926244377666476,0.24297389388084412,103.16297666098673,8.75147499195649,2.1040761260636742,-0.20417764484200704,0.12239439294640933,5.842512574791905,0.2318829425330824
5.865529227256772,0.29551192799074477,-0.13224816887277951,0.11508326232433319,104.29665620541097,9.040714470201845,2.348361704057133,-0.06641447322809856,0.2290974547626462,5.865529227256772,0.22224162659157054
5.902183681726452,0.2350955577521964,-0.2535421944215207,0.18327227234840393,105.45945094565035,9.212330707859024,2.515576932120574,-0.12884155283207038,0.10625400492012602,5.902183681726452,0.2165210853363313
5.938838136196132,0.17430242258153475,-0.2535421944215207,0.18327227234840393,106.63779978947679,9.313907000383997,2.6550044859912134,-0.12884155283207038,0.04546086974946437,5.938838136196132,0.2131352089188321
5.969378480315204,0.12533596970288458,-0.20399561677911518,0.1527017205953598,107.8257048654837,9.379200759987832,2.8011397713312363,-0.10307007198149538,0.02226589772138919,5.969378480315204,0.21095875026537092
5.9999188244342765,0.07611813882233007,-0.20399561677911518,0.1527017205953598,109.02148894290022,9.386208098453762,2.932667264788819,-0.10307007198149538,-0.026951933159165317,5.9999188244342765,0.21072517231650667
6.030459168553349,0.02664892993987121,-0.20399561677911518,0.1527017205953598,110.2222660388326,9.334011516329669,3.049217392069693,-0.10307007198149538,-0.07642114204162417,6.030459168553349,0.21246505838730978
6.060999512672421,-0.023071656944491984,-0.20399561677911518,0.1527017205953598,111.42506375980685,9.221834199722844,3.150432033864142,-0.10307007198149538,-0.12614172892598738,6.060999512672421,0.21620430227420395
6.091539856791493,-0.0730436218307595,-0.20399561677911518,0.1527017205953598,112.62682965215156,9.049047123562222,3.2359651634398503,-0.10307007198149538,-0.1761136938122549,6.091539856791493,0.22196387147955798
6.137911206483839,-0.07395207156412754,-0.0037188781976327245,0.23185674846172333,113.84477656576652,8.957277270386138,3.447899925061108,-0.0018594455278748648,-0.07581151709200241,6.137911206483839,0.22502286658542747
6.184282556176185,-0.07486741929342512,-0.0037188781976327245,0.23185674846172333,115.07188681065519,8.863692966735442,3.703798735232752,-0.0018594455278748648,-0.07672686482129999,6.184282556176185,0.22814234337378392
6.219474887847899,-0.0990823016417269,-0.09751004385615131,0.1759616583585739,116.30031351223603,8.700829475194555,3.937444991856779,-0.04887119112309039,-0.14795349276481728,6.219474887847899,0.23357112642514677
6.319473916292188,-0.20051709477765944,-0.3926544919556681,0.4999951422214508,117.48004836812441,8.287374887557485,3.9634194326458,-0.20419452548785308,-0.40471162026551255,6.319473916292188,0.24735294601304925
6.419421315193173,-0.15392461975803232,0.18209023256050771,0.4997369945049286,118.74499327003042,8.169164610137981,-3.660035508854378,0.09180610254754948,-0.06211851721048284,6.419421315193173,0.30862075954203605
6.5165115356445265,-0.25842304770437435,-0.39207592541033487,0.4854511022567749,119.93668365280212,7.675651258357068,-3.6111138676571315,-0.20386961296529926,-0.4622926606696736,6.5165115356445265,0.3216079530099547
6.6165105640888155,-0.36467645216145606,-0.3926544919556681,0.4999951422214508,121.08704262398187,7.050139103494267,-3.649979854630921,-0.20419452548785308,-0.5688709776493092,6.6165105640888155,0.3380687991905549
6.7164579629898,-0.3159054582216003,0.18209023256050771,0.4997369945049286,122.37334548069954,6.712615004851349,-3.32161779117758,0.09180610254754948,-0.22409935567405084,6.7164579629898,0.34695101231273684
6.8164579629898,-0.42541569774303134,-0.39269908169872414,0.5,123.51900936591518,5.9997116411131906,-3.3383957360996064,-0.20421957092811893,-0.6296352686711503,6.8164579629898,0.36571162714795147
