Speed,Heading,Steering,Accelerate,X,Y,Lateral,Beta,Yaw,Rel_Yaw,Lane_heading
5.01439714729786,0.08119891042336642,0.3926983794980461,0.07198573648929596,75.42728345554276,0.22939299950823983,0.22939299950823983,0.2042191765065806,0.285418086929947,5.01439714729786,0.0
5.055211776494981,0.07706920739532419,-0.020531715845520215,0.20407314598560333,76.43045168437874,0.2992815153131646,0.2992815153131646,-0.010266939933368496,0.0668022674619557,5.055211776494981,0.0
5.096026405692102,0.07290598164851825,-0.020531715845520215,0.20407314598560333,77.44204616327956,0.3655490394584546,0.3655490394584546,-0.010266939933368496,0.06263904171514975,5.096026405692102,0.0
5.183727392554285,0.0384270874757167,-0.16720320367885683,0.4385049343109131,78.46678743412335,0.34220459729734864,0.34220459729734864,-0.08419001731886305,-0.04576292984314635,5.183727392554285,0.0
5.271428379416468,0.0033582070378740583,-0.16720320367885683,0.4385049343109131,79.50761228900711,0.2823407950933837,0.2823407950933837,-0.08419001731886305,-0.080831810280989,5.271428379416468,0.0
5.359129366278651,-0.03230065966500967,-0.16720320367885683,0.4385049343109131,80.56314174380239,0.1841928287208227,0.1841928287208227,-0.08419001731886305,-0.11649067698387272,5.359129366278651,0.0
5.440536054968837,-0.04044541117355259,-0.037792089392217065,0.40703344345092773,81.63882659078192,0.12613740854205222,0.12613740854205222,-0.01890279413710244,-0.05934820531065503,5.440536054968837,0.0
5.520140960812573,0.01781379413255616,0.2625977275522522,0.3980245292186737,82.7251835736302,0.24895447822686906,0.24895447822686906,0.1336018925903586,0.15141568672291475,5.520140960812573,0.0
5.607841947674756,-0.019518223719666456,-0.16720320367885683,0.4385049343109131,83.83155586267439,0.16156904875916023,0.16156904875916023,-0.08419001731886305,-0.1037082410385295,5.607841947674756,0.0
5.687461796402936,-0.0627032074561698,-0.19017293687187126,0.39809924364089966,84.94886612509437,0.015645900328213502,0.015645900328213502,-0.09595401140681094,-0.15865721886298073,5.687461796402936,0.0
5.68750254809857,-0.04090969777894354,0.0956137041117035,0.00020375847816467285,86.08630900941206,0.007089507160336319,0.007089507160336319,0.04791636451935641,0.007006666740412865,5.68750254809857,0.0
5.687543299794204,-0.01911603194763947,0.0956137041117035,0.00020375847816467285,87.223676393465,0.0233222316562832,0.0233222316562832,0.04791636451935641,0.02880033257171694,5.687543299794204,0.0
